,Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,ArrDelay,AirTime,Distance,plane_age
2021022,2008,1,27,7,1240.0,1359.0,145.0,38.0,199,14.0
2021023,2008,1,27,7,1422.0,1512.0,128.0,38.0,213,14.0
2021024,2008,1,27,7,1557.0,1640.0,129.0,32.0,160,14.0
2021025,2008,1,27,7,808.0,944.0,-4.0,140.0,909,14.0
2021026,2008,1,27,7,115.0,520.0,-25.0,171.0,1449,14.0
2021027,2008,1,27,7,1945.0,2117.0,-20.0,75.0,571,14.0
2021028,2008,1,27,7,2213.0,2256.0,-3.0,21.0,95,14.0
2021029,2008,1,28,1,710.0,858.0,-12.0,86.0,571,14.0
2021030,2008,1,28,1,1225.0,1343.0,-5.0,59.0,399,14.0
2021031,2008,1,28,1,544.0,641.0,1.0,24.0,95,14.0
2021032,2008,1,28,1,1425.0,1540.0,-4.0,56.0,399,14.0
2021033,2008,1,29,2,1052.0,1143.0,-19.0,40.0,261,14.0
2021034,2008,1,29,2,2014.0,2117.0,-5.0,45.0,261,14.0
2021035,2008,1,29,2,1515.0,1606.0,-10.0,39.0,261,14.0
2021036,2008,1,29,2,1250.0,1349.0,2.0,49.0,261,14.0
2021037,2008,1,29,2,1656.0,1751.0,-10.0,43.0,261,14.0
2021038,2008,1,29,2,1840.0,1947.0,4.0,42.0,261,14.0
2021039,2008,1,30,3,1812.0,2020.0,-23.0,109.0,866,14.0
2021040,2008,1,30,3,2116.0,19.0,18.0,162.0,866,14.0
2021041,2008,1,30,3,1247.0,1722.0,2.0,183.0,1449,14.0
2021042,2008,1,30,3,553.0,748.0,4.0,83.0,549,14.0
2021043,2008,1,30,3,839.0,923.0,6.0,36.0,183,14.0
2021044,2008,1,30,3,1002.0,1139.0,4.0,80.0,539,14.0
2021045,2008,1,31,4,1704.0,1940.0,45.0,138.0,873,14.0
2021046,2008,1,31,4,637.0,922.0,-3.0,144.0,1050,14.0
2021047,2008,1,31,4,954.0,1228.0,-17.0,134.0,933,14.0
2021048,2008,1,31,4,1348.0,1612.0,25.0,127.0,873,14.0
2021049,2008,1,31,4,2017.0,2237.0,42.0,119.0,859,14.0
2021050,2008,2,1,5,708.0,833.0,-16.0,72.0,371,14.0
2021051,2008,2,1,5,921.0,1128.0,-2.0,106.0,671,14.0
2021052,2008,2,1,5,1216.0,1554.0,7.0,136.0,1107,14.0
2021053,2008,2,1,5,1631.0,1841.0,-2.0,172.0,1107,14.0
2021054,2008,2,2,6,1206.0,1258.0,-6.0,41.0,213,14.0
2021055,2008,2,2,6,1325.0,1405.0,-26.0,31.0,160,14.0
2021056,2008,2,2,6,1818.0,1909.0,-1.0,42.0,252,14.0
2021057,2008,2,2,6,2323.0,5.0,66.0,24.0,95,14.0
2021058,2008,2,2,6,1632.0,1727.0,-10.0,43.0,252,14.0
2021059,2008,2,2,6,1023.0,1129.0,-5.0,38.0,199,14.0
2021060,2008,2,2,6,804.0,939.0,-9.0,138.0,909,14.0
2021061,2008,2,3,7,1624.0,1716.0,-9.0,42.0,261,14.0
2021062,2008,2,3,7,1750.0,1914.0,-22.0,75.0,503,14.0
2021063,2008,2,3,7,2211.0,2304.0,-19.0,43.0,261,14.0
2021064,2008,2,3,7,1443.0,1539.0,-15.0,42.0,261,14.0
2021065,2008,2,3,7,2011.0,2124.0,-19.0,67.0,503,14.0
2021066,2008,2,3,7,1300.0,1407.0,-2.0,41.0,261,14.0
2021067,2008,2,4,1,716.0,1107.0,4.0,142.0,1024,14.0
2021068,2008,2,4,1,216.0,612.0,27.0,153.0,1449,14.0
2021069,2008,2,4,1,1147.0,1344.0,-19.0,152.0,1024,14.0
2021070,2008,2,4,1,1433.0,1651.0,-29.0,125.0,978,14.0
2021071,2008,2,4,1,1752.0,2059.0,-2.0,172.0,978,14.0
2021072,2008,2,5,2,2049.0,2210.0,-8.0,58.0,337,14.0
2021073,2008,2,5,2,1710.0,1931.0,-20.0,122.0,954,14.0
2021074,2008,2,8,5,651.0,900.0,-8.0,109.0,679,14.0
2021075,2008,2,9,6,857.0,1138.0,10.0,121.0,866,14.0
2021076,2008,2,9,6,1222.0,1504.0,14.0,135.0,866,14.0
2021077,2008,2,9,6,2050.0,2205.0,-13.0,52.0,337,14.0
2021078,2008,2,9,6,1704.0,1947.0,-4.0,136.0,954,14.0
2021079,2008,2,10,7,1833.0,2035.0,-2.0,110.0,697,14.0
2021080,2008,2,10,7,1237.0,1456.0,16.0,121.0,697,14.0
2021081,2008,2,10,7,1550.0,1743.0,-12.0,98.0,697,14.0
2021082,2008,2,10,7,655.0,922.0,17.0,108.0,679,14.0
2021083,2008,2,10,7,1003.0,1206.0,15.0,104.0,697,14.0
2021084,2008,2,11,1,1823.0,2008.0,-7.0,81.0,550,14.0
2021085,2008,2,11,1,607.0,811.0,-13.0,91.0,679,14.0
2021086,2008,2,11,1,2109.0,2357.0,-18.0,205.0,1542,14.0
2021087,2008,2,12,2,1309.0,1511.0,19.0,107.0,671,14.0
2021088,2008,2,12,2,1541.0,1731.0,5.0,99.0,671,14.0
2021089,2008,2,12,2,110.0,558.0,18.0,197.0,1449,14.0
2021090,2008,2,12,2,1809.0,2015.0,7.0,101.0,671,14.0
2021091,2008,2,12,2,2043.0,2207.0,-3.0,69.0,371,14.0
2021092,2008,2,13,3,1501.0,1626.0,42.0,66.0,371,14.0
2021093,2008,2,13,3,1708.0,1829.0,29.0,66.0,371,14.0
2021094,2008,2,13,3,1905.0,2212.0,18.0,163.0,978,14.0
2021095,2008,2,14,4,2031.0,2329.0,16.0,159.0,978,14.0
2021096,2008,2,14,4,1725.0,2005.0,15.0,127.0,978,14.0
2021097,2008,2,15,5,1209.0,1330.0,-10.0,65.0,371,14.0
2021098,2008,2,15,5,2117.0,1.0,2.0,141.0,866,14.0
2021099,2008,2,15,5,1807.0,2029.0,-9.0,118.0,866,14.0
2021100,2008,2,15,5,1429.0,1722.0,9.0,151.0,978,14.0
2021101,2008,2,15,5,641.0,909.0,-16.0,128.0,978,14.0
2021102,2008,2,15,5,958.0,1122.0,-11.0,67.0,371,14.0
2021103,2008,2,17,7,1005.0,1345.0,-19.0,139.0,1107,14.0
2021104,2008,2,17,7,1441.0,1647.0,-4.0,164.0,1107,14.0
2021105,2008,2,17,7,1804.0,2110.0,17.0,134.0,954,14.0
2021106,2008,2,18,1,2149.0,10.0,-5.0,191.0,1542,14.0
2021107,2008,2,18,1,1702.0,1933.0,2.0,118.0,834,14.0
2021108,2008,2,19,2,748.0,854.0,51.0,91.0,680,14.0
2021109,2008,2,19,2,1301.0,1436.0,5.0,75.0,571,14.0
2021110,2008,2,19,2,1152.0,1220.0,16.0,21.0,123,14.0
2021111,2008,2,19,2,104.0,605.0,25.0,210.0,1449,14.0
2021112,2008,2,19,2,1814.0,1903.0,-16.0,38.0,199,14.0
2021113,2008,2,19,2,1956.0,2321.0,-5.0,125.0,909,14.0
2021114,2008,2,19,2,1655.0,1745.0,-4.0,40.0,213,14.0
2021115,2008,2,19,2,1521.0,1624.0,7.0,39.0,160,14.0
2021116,2008,2,19,2,1029.0,1052.0,12.0,16.0,31,14.0
2021117,2008,2,19,2,922.0,1006.0,35.0,28.0,82,14.0
2021118,2008,2,20,3,1701.0,2002.0,-8.0,148.0,965,14.0
2021119,2008,2,20,3,1038.0,1221.0,-26.0,148.0,1107,14.0
2021120,2008,2,20,3,1352.0,1618.0,-20.0,130.0,965,14.0
2021121,2008,2,20,3,2121.0,2342.0,-17.0,122.0,956,14.0
2021122,2008,2,20,3,607.0,957.0,2.0,148.0,1107,14.0
2021123,2008,2,21,4,1920.0,2027.0,22.0,104.0,680,14.0
2021124,2008,2,21,4,1557.0,1839.0,24.0,145.0,987,14.0
2021125,2008,2,21,4,1250.0,1524.0,36.0,137.0,987,14.0
2021126,2008,2,21,4,2048.0,2145.0,-1.0,39.0,234,14.0
2021127,2008,2,21,4,616.0,957.0,51.0,191.0,956,14.0
2021128,2008,2,22,5,711.0,816.0,1.0,45.0,234,14.0
2021129,2008,2,22,5,1839.0,2107.0,29.0,185.0,1449,14.0
2021130,2008,2,22,5,1535.0,1741.0,15.0,99.0,671,14.0
2021131,2008,2,22,5,2141.0,2232.0,8.0,41.0,261,14.0
2021132,2008,2,22,5,854.0,1145.0,-15.0,101.0,680,14.0
2021133,2008,2,22,5,1239.0,1452.0,0.0,100.0,671,14.0
2021134,2008,2,23,6,2154.0,2335.0,77.0,80.0,337,14.0
2021135,2008,2,23,6,802.0,936.0,-18.0,82.0,571,14.0
2021136,2008,2,23,6,1721.0,2012.0,26.0,153.0,954,14.0
2021137,2008,2,23,6,1024.0,1056.0,-27.0,21.0,95,14.0
2021138,2008,2,23,6,1144.0,1227.0,-27.0,32.0,183,14.0
2021139,2008,2,23,6,1321.0,1608.0,-17.0,94.0,680,14.0
2021140,2008,2,23,6,557.0,705.0,0.0,43.0,261,14.0
2021141,2008,2,24,7,2047.0,2327.0,21.0,139.0,834,14.0
2021142,2008,2,24,7,803.0,937.0,4.0,51.0,337,14.0
2021143,2008,2,25,1,1656.0,1955.0,-5.0,157.0,1050,14.0
2021144,2008,2,25,1,2041.0,2315.0,-9.0,135.0,1050,14.0
2021145,2008,2,25,1,643.0,858.0,-17.0,114.0,933,14.0
2021146,2008,2,26,2,1942.0,2228.0,8.0,140.0,978,14.0
2021147,2008,2,26,2,1627.0,1848.0,3.0,173.0,1107,14.0
2021148,2008,2,26,2,1206.0,1538.0,-12.0,135.0,1107,14.0
2021149,2008,2,26,2,825.0,1122.0,7.0,151.0,1050,14.0
2021150,2008,2,27,3,1204.0,1430.0,55.0,128.0,859,14.0
2021151,2008,2,27,3,1457.0,1615.0,31.0,63.0,371,14.0
2021152,2008,2,27,3,1654.0,1823.0,23.0,69.0,371,14.0
2021153,2008,2,27,3,1903.0,2149.0,-5.0,151.0,978,14.0
2021154,2008,2,27,3,915.0,1132.0,70.0,125.0,859,14.0
2021155,2008,2,28,4,1622.0,2009.0,4.0,140.0,1107,14.0
2021156,2008,2,28,4,725.0,1105.0,5.0,125.0,1024,14.0
2021157,2008,2,28,4,1152.0,1405.0,17.0,162.0,1024,14.0
2021158,2008,2,28,4,2042.0,2244.0,1.0,164.0,1107,14.0
2021159,2008,2,29,5,1331.0,1727.0,14.0,151.0,1107,14.0
2021160,2008,2,29,5,1837.0,2056.0,56.0,160.0,1107,14.0
2021161,2008,2,29,5,638.0,858.0,10.0,122.0,697,14.0
2021162,2008,2,29,5,2153.0,32.0,5.0,140.0,954,14.0
2021163,2008,2,29,5,926.0,1121.0,-13.0,96.0,697,14.0
2021164,2008,3,1,6,2147.0,2356.0,-31.0,109.0,954,14.0
2021165,2008,3,1,6,1633.0,1943.0,23.0,167.0,954,14.0
2021166,2008,3,4,2,1721.0,1808.0,2.0,35.0,183,14.0
2021167,2008,3,4,2,1527.0,1629.0,0.0,107.0,680,14.0
2021168,2008,3,4,2,2010.0,2206.0,4.0,95.0,571,14.0
2021169,2008,3,4,2,1845.0,1920.0,-12.0,22.0,95,14.0
2021170,2008,3,4,2,1125.0,1416.0,12.0,152.0,954,14.0
2021171,2008,3,5,3,2259.0,340.0,36.0,202.0,1449,14.0
2021172,2008,3,6,4,2217.0,2258.0,-1.0,26.0,95,14.0
2021173,2008,3,6,4,754.0,927.0,-16.0,122.0,909,14.0
2021174,2008,3,6,4,1144.0,1239.0,-22.0,40.0,213,14.0
2021175,2008,3,6,4,1008.0,1116.0,-12.0,46.0,199,14.0
2021176,2008,3,6,4,1324.0,1404.0,-26.0,30.0,160,14.0
2021177,2008,3,6,4,1949.0,2128.0,-5.0,83.0,571,14.0
2021178,2008,3,6,4,1803.0,1851.0,-16.0,41.0,252,14.0
2021179,2008,3,6,4,1625.0,1726.0,-4.0,47.0,252,14.0
2021180,2008,3,7,5,1605.0,1702.0,27.0,37.0,224,14.0
2021181,2008,3,7,5,1014.0,1517.0,32.0,225.0,1449,14.0
2021182,2008,3,7,5,544.0,618.0,-22.0,22.0,95,14.0
2021183,2008,3,7,5,1932.0,2017.0,12.0,88.0,680,14.0
2021184,2008,3,7,5,1743.0,1840.0,22.0,39.0,224,14.0
2021185,2008,3,7,5,710.0,851.0,-16.0,83.0,571,14.0
2021186,2008,3,7,5,2045.0,2132.0,-14.0,36.0,234,14.0
2021187,2008,3,8,6,1820.0,2029.0,-26.0,112.0,956,14.0
2021188,2008,3,8,6,1519.0,1725.0,-1.0,110.0,671,14.0
2021189,2008,3,8,6,1239.0,1446.0,-6.0,93.0,671,14.0
2021190,2008,3,8,6,857.0,1143.0,-17.0,91.0,680,14.0
2021191,2008,3,8,6,705.0,802.0,-13.0,45.0,234,14.0
2021192,2008,3,9,7,1658.0,1746.0,-20.0,39.0,183,14.0
2021193,2008,3,9,7,1522.0,1622.0,-7.0,101.0,680,14.0
2021194,2008,3,9,7,1230.0,1435.0,-5.0,108.0,697,14.0
2021195,2008,3,9,7,616.0,916.0,10.0,159.0,956,14.0
2021196,2008,3,9,7,1838.0,1914.0,-18.0,24.0,95,14.0
2021197,2008,3,9,7,953.0,1153.0,2.0,102.0,697,14.0
2021198,2008,3,9,7,2004.0,2139.0,-23.0,80.0,571,14.0
2021199,2008,3,9,7,2352.0,45.0,-6.0,40.0,261,14.0
2021200,2008,3,10,1,807.0,943.0,-11.0,79.0,571,14.0
2021201,2008,3,10,1,1316.0,1616.0,-9.0,108.0,680,14.0
2021202,2008,3,10,1,1028.0,1102.0,-21.0,21.0,95,14.0
2021203,2008,3,10,1,550.0,649.0,-16.0,43.0,261,14.0
2021204,2008,3,10,1,2101.0,2226.0,8.0,56.0,337,14.0
2021205,2008,3,10,1,1144.0,1233.0,-21.0,37.0,183,14.0
2021206,2008,3,10,1,1704.0,1948.0,2.0,142.0,954,14.0
2021207,2008,3,11,2,2049.0,2334.0,28.0,130.0,834,14.0
2021208,2008,3,11,2,942.0,1101.0,88.0,55.0,337,14.0
2021209,2008,3,12,3,637.0,854.0,-21.0,117.0,933,14.0
2021210,2008,3,13,4,1244.0,1452.0,0.0,104.0,671,14.0
2021211,2008,3,13,4,1531.0,1734.0,8.0,99.0,671,14.0
2021212,2008,3,13,4,2200.0,44.0,45.0,143.0,866,14.0
2021213,2008,3,13,4,1820.0,2037.0,-1.0,114.0,866,14.0
2021214,2008,3,14,5,1900.0,2052.0,37.0,80.0,550,14.0
2021215,2008,3,14,5,606.0,816.0,-8.0,104.0,679,14.0
2021216,2008,3,15,6,1437.0,1721.0,36.0,141.0,1009,14.0
2021217,2008,3,15,6,1107.0,1347.0,8.0,142.0,1009,14.0
2021218,2008,3,15,6,1805.0,2053.0,28.0,142.0,1009,14.0
2021219,2008,3,15,6,728.0,1029.0,17.0,147.0,1009,14.0
2021220,2008,3,16,7,2034.0,2326.0,20.0,148.0,834,14.0
2021221,2008,3,16,7,1626.0,1825.0,11.0,103.0,834,14.0
2021222,2008,3,16,7,1344.0,1534.0,15.0,91.0,543,14.0
2021223,2008,3,16,7,1123.0,1248.0,-12.0,70.0,543,14.0
2021224,2008,3,16,7,611.0,739.0,-27.0,71.0,569,14.0
2021225,2008,3,16,7,837.0,1048.0,16.0,115.0,569,14.0
2021226,2008,3,17,1,2110.0,2333.0,9.0,130.0,1050,14.0
2021227,2008,3,17,1,651.0,905.0,-10.0,113.0,933,14.0
2021228,2008,3,17,1,1730.0,2037.0,37.0,169.0,1050,14.0
2021229,2008,3,18,2,1237.0,1509.0,-20.0,129.0,954,14.0
2021230,2008,3,18,2,804.0,1107.0,-8.0,158.0,1050,14.0
2021231,2008,3,19,3,800.0,1038.0,0.0,136.0,954,14.0
2021232,2008,3,19,3,1206.0,1313.0,7.0,38.0,224,14.0
2021233,2008,3,19,3,1412.0,1509.0,16.0,40.0,224,14.0
2021234,2008,3,20,4,1920.0,2123.0,208.0,105.0,697,14.0
2021235,2008,3,20,4,2200.0,4.0,207.0,106.0,697,14.0
2021236,2008,3,20,4,706.0,953.0,4.0,135.0,956,14.0
2021237,2008,3,21,5,1410.0,1644.0,6.0,135.0,965,14.0
2021238,2008,3,21,5,1747.0,2038.0,28.0,153.0,965,14.0
2021239,2008,3,21,5,1031.0,1311.0,-3.0,144.0,956,14.0
2021240,2008,3,21,5,705.0,938.0,-11.0,127.0,956,14.0
2021241,2008,3,22,6,1805.0,2100.0,7.0,131.0,954,14.0
2021242,2008,3,22,6,1007.0,1256.0,-8.0,143.0,1107,14.0
2021243,2008,3,22,6,1346.0,1713.0,22.0,167.0,1107,14.0
2021244,2008,3,24,1,1339.0,1709.0,18.0,172.0,1107,14.0
2021245,2008,3,24,1,611.0,900.0,-3.0,141.0,954,14.0
2021246,2008,3,24,1,1802.0,2045.0,24.0,192.0,1449,14.0
2021247,2008,3,24,1,2125.0,2227.0,20.0,41.0,261,14.0
2021248,2008,3,24,1,1001.0,1256.0,-8.0,145.0,1107,14.0
2021249,2008,3,25,2,1636.0,1937.0,17.0,146.0,954,14.0
2021250,2008,3,25,2,2149.0,24.0,-3.0,136.0,954,14.0
2021251,2008,3,25,2,1247.0,1539.0,10.0,136.0,954,14.0
2021252,2008,3,25,2,705.0,1153.0,9.0,208.0,1533,14.0
2021253,2008,3,26,3,1054.0,1645.0,3.0,199.0,1721,14.0
2021254,2008,3,26,3,620.0,908.0,5.0,153.0,954,14.0
2021255,2008,3,26,3,1830.0,2157.0,97.0,310.0,1721,14.0
2021256,2008,3,27,4,1831.0,2015.0,0.0,80.0,550,14.0
2021257,2008,3,27,4,614.0,821.0,-3.0,100.0,679,14.0
2021258,2008,3,28,5,1415.0,1651.0,6.0,133.0,1009,14.0
2021259,2008,3,28,5,607.0,751.0,-15.0,86.0,569,14.0
2021260,2008,3,28,5,838.0,1028.0,-4.0,94.0,569,14.0
2021261,2008,3,28,5,1759.0,2059.0,34.0,157.0,1009,14.0
2021262,2008,3,29,6,621.0,813.0,7.0,92.0,569,14.0
2021263,2008,3,29,6,843.0,1035.0,3.0,93.0,569,14.0
2021264,2008,3,29,6,1728.0,2016.0,-9.0,145.0,1009,14.0
2021265,2008,3,29,6,1405.0,1650.0,5.0,137.0,1009,14.0
2021266,2008,3,30,7,1747.0,2111.0,71.0,173.0,1050,14.0
2021267,2008,3,30,7,639.0,859.0,-16.0,128.0,933,14.0
2021268,2008,3,31,1,652.0,934.0,9.0,132.0,978,14.0
2021269,2008,3,31,1,1421.0,1706.0,-7.0,152.0,978,14.0
2021270,2008,3,31,1,1926.0,2219.0,-1.0,140.0,1050,14.0
2021271,2008,3,31,1,1213.0,1341.0,1.0,67.0,371,14.0
2021272,2008,3,31,1,1013.0,1139.0,6.0,65.0,371,14.0
2021273,2008,4,1,2,1229.0,1524.0,34.0,151.0,1107,14.0
2021274,2008,4,1,2,2216.0,118.0,399.0,157.0,1107,14.0
2021275,2008,4,1,2,626.0,938.0,-2.0,151.0,1050,14.0
2021276,2008,4,2,3,823.0,1434.0,4.0,201.0,1721,14.0
2021277,2008,4,2,3,1525.0,1823.0,11.0,267.0,1721,14.0
2021278,2008,4,3,4,1551.0,1810.0,50.0,240.0,1660,14.0
2021279,2008,4,3,4,2051.0,2141.0,-5.0,39.0,234,14.0
2021280,2008,4,3,4,1914.0,2009.0,4.0,98.0,680,14.0
2021281,2008,4,3,4,828.0,1427.0,16.0,207.0,1660,14.0
2021282,2008,4,4,5,854.0,1140.0,-20.0,93.0,680,14.0
2021283,2008,4,4,5,1539.0,1733.0,7.0,101.0,671,14.0
2021284,2008,4,4,5,2113.0,2241.0,-1.0,60.0,421,14.0
2021285,2008,4,4,5,1833.0,2039.0,3.0,95.0,679,14.0
2021286,2008,4,4,5,1245.0,1449.0,-3.0,102.0,671,14.0
2021287,2008,4,4,5,711.0,804.0,-11.0,38.0,234,14.0
2021288,2008,4,5,6,657.0,836.0,4.0,73.0,421,14.0
2021289,2008,4,5,6,1535.0,1843.0,4.0,170.0,1107,14.0
2021290,2008,4,5,6,912.0,1125.0,6.0,106.0,679,14.0
2021291,2008,4,5,6,1203.0,1448.0,-2.0,141.0,1107,14.0
2021292,2008,4,6,7,2159.0,44.0,45.0,140.0,866,14.0
2021293,2008,4,6,7,1902.0,2120.0,42.0,119.0,866,14.0
2021294,2008,4,7,1,825.0,1418.0,-12.0,210.0,1721,14.0
2021295,2008,4,7,1,1911.0,2013.0,8.0,104.0,680,14.0
2021296,2008,4,7,1,2100.0,2158.0,12.0,45.0,234,14.0
2021297,2008,4,7,1,1526.0,1802.0,-10.0,252.0,1721,14.0
2021298,2008,4,8,2,706.0,820.0,5.0,38.0,234,14.0
2021299,2008,4,8,2,900.0,1157.0,-3.0,90.0,680,14.0
2021300,2008,4,8,2,1822.0,2014.0,-22.0,90.0,679,14.0
2021301,2008,4,8,2,1245.0,1440.0,-12.0,95.0,671,14.0
2021302,2008,4,8,2,2101.0,2221.0,-21.0,61.0,421,14.0
2021303,2008,4,8,2,1528.0,1717.0,-9.0,97.0,671,14.0
2021304,2008,4,9,3,1304.0,1540.0,50.0,128.0,1107,14.0
2021305,2008,4,9,3,1658.0,2033.0,114.0,198.0,1107,14.0
2021306,2008,4,9,3,2120.0,2330.0,35.0,104.0,866,14.0
2021307,2008,4,9,3,938.0,1209.0,50.0,128.0,679,14.0
2021308,2008,4,9,3,713.0,850.0,18.0,82.0,421,14.0
2021309,2008,4,10,4,938.0,1253.0,193.0,160.0,866,14.0
2021310,2008,4,10,4,1802.0,2102.0,2.0,167.0,978,14.0
2021311,2008,4,10,4,1429.0,1710.0,-18.0,127.0,978,14.0
2021312,2008,4,11,5,1635.0,1854.0,7.0,122.0,873,14.0
2021313,2008,4,11,5,639.0,917.0,-8.0,133.0,1050,14.0
2021314,2008,4,11,5,1310.0,1527.0,-15.0,124.0,873,14.0
2021315,2008,4,11,5,1939.0,2159.0,4.0,124.0,859,14.0
2021316,2008,4,11,5,951.0,1223.0,-15.0,133.0,933,14.0
2021317,2008,4,12,6,1847.0,2038.0,10.0,97.0,679,14.0
2021318,2008,4,12,6,1615.0,1811.0,28.0,101.0,679,14.0
2021319,2008,4,12,6,1202.0,1301.0,-5.0,37.0,224,14.0
2021320,2008,4,12,6,941.0,1123.0,-2.0,90.0,671,14.0
2021321,2008,4,12,6,1401.0,1504.0,11.0,42.0,224,14.0
2021322,2008,4,12,6,714.0,834.0,-13.0,60.0,371,14.0
2021323,2008,4,13,7,1054.0,1314.0,10.0,113.0,671,14.0
2021324,2008,4,13,7,2014.0,2305.0,22.0,154.0,1107,14.0
2021325,2008,4,13,7,1351.0,1548.0,9.0,95.0,671,14.0
2021326,2008,4,13,7,1631.0,1921.0,16.0,148.0,1107,14.0
2021327,2008,4,14,1,1858.0,1945.0,38.0,39.0,252,14.0
2021328,2008,4,14,1,603.0,913.0,28.0,225.0,1449,14.0
2021329,2008,4,14,1,946.0,1100.0,21.0,52.0,261,14.0
2021330,2008,4,14,1,1729.0,1821.0,51.0,43.0,252,14.0
2021331,2008,4,14,1,1324.0,1426.0,16.0,45.0,261,14.0
2021332,2008,4,14,1,1128.0,1252.0,31.0,51.0,261,14.0
2021333,2008,4,14,1,1601.0,1657.0,67.0,44.0,261,14.0
2021334,2008,4,15,2,1457.0,1626.0,-3.0,77.0,549,14.0
2021335,2008,4,15,2,2213.0,214.0,123.0,167.0,1449,14.0
2021336,2008,4,15,2,653.0,752.0,-9.0,48.0,252,14.0
2021337,2008,4,15,2,1329.0,1420.0,8.0,39.0,183,14.0
2021338,2008,4,15,2,828.0,919.0,-22.0,40.0,252,14.0
2021339,2008,4,15,2,1055.0,1229.0,-7.0,78.0,539,14.0
2021340,2008,4,16,3,1111.0,1152.0,-12.0,29.0,123,14.0
2021341,2008,4,16,3,1643.0,1732.0,-17.0,35.0,213,14.0
2021342,2008,4,16,3,848.0,932.0,1.0,30.0,82,14.0
2021343,2008,4,16,3,2104.0,24.0,58.0,111.0,909,14.0
2021344,2008,4,16,3,645.0,813.0,10.0,126.0,680,14.0
2021345,2008,4,16,3,1236.0,1430.0,-1.0,84.0,571,14.0
2021346,2008,4,16,3,1528.0,1613.0,-4.0,29.0,160,14.0
2021347,2008,4,16,3,1010.0,1028.0,-12.0,9.0,31,14.0
2021348,2008,4,16,3,1815.0,1946.0,27.0,80.0,199,14.0
2021349,2008,4,17,4,1746.0,2053.0,32.0,226.0,1449,14.0
2021350,2008,4,17,4,632.0,912.0,-13.0,136.0,978,14.0
2021351,2008,4,17,4,2130.0,2236.0,29.0,51.0,261,14.0
2021352,2008,4,17,4,1203.0,1332.0,-8.0,69.0,371,14.0
2021353,2008,4,17,4,958.0,1115.0,-18.0,60.0,371,14.0
2021354,2008,4,17,4,1413.0,1657.0,-16.0,143.0,978,14.0
2021355,2008,4,18,5,1243.0,1519.0,-10.0,133.0,954,14.0
2021356,2008,4,18,5,659.0,1147.0,3.0,183.0,1533,14.0
2021357,2008,4,19,6,1706.0,1929.0,-2.0,128.0,834,14.0
2021358,2008,4,20,7,1757.0,2053.0,-7.0,160.0,978,14.0
2021359,2008,4,20,7,1046.0,1329.0,-25.0,150.0,978,14.0
2021360,2008,4,20,7,740.0,1002.0,-15.0,131.0,859,14.0
2021361,2008,4,20,7,2202.0,29.0,30.0,125.0,956,14.0
2021362,2008,4,20,7,1425.0,1704.0,-24.0,136.0,978,14.0
2021363,2008,4,21,1,620.0,919.0,13.0,159.0,956,14.0
2021364,2008,4,21,1,2115.0,2207.0,0.0,40.0,261,14.0
2021365,2008,4,21,1,1005.0,1242.0,-22.0,134.0,1107,14.0
2021366,2008,4,21,1,1333.0,1656.0,5.0,175.0,1107,14.0
2021367,2008,4,21,1,1743.0,2020.0,-1.0,198.0,1449,14.0
2021368,2008,4,22,2,1257.0,1556.0,27.0,146.0,954,14.0
2021369,2008,4,22,2,648.0,1120.0,-24.0,195.0,1533,14.0
2021370,2008,4,23,3,2107.0,2158.0,-9.0,41.0,261,14.0
2021371,2008,4,23,3,610.0,859.0,-4.0,143.0,954,14.0
2021372,2008,4,23,3,1420.0,1620.0,100.0,107.0,697,14.0
2021373,2008,4,23,3,1147.0,1355.0,124.0,102.0,697,14.0
2021374,2008,4,23,3,1736.0,2027.0,6.0,208.0,1449,14.0
2021375,2008,4,24,4,1242.0,1508.0,-21.0,125.0,954,14.0
2021376,2008,4,24,4,653.0,1114.0,-30.0,183.0,1533,14.0
2021377,2008,4,25,5,1705.0,1924.0,-7.0,125.0,834,14.0
2021378,2008,4,25,5,2029.0,2238.0,43.0,115.0,859,14.0
2021379,2008,4,26,6,1900.0,2145.0,-9.0,146.0,978,14.0
2021380,2008,4,26,6,1628.0,1802.0,2.0,67.0,371,14.0
2021381,2008,4,26,6,745.0,1011.0,-11.0,133.0,859,14.0
2021382,2008,4,26,6,1057.0,1323.0,-12.0,118.0,859,14.0
2021383,2008,4,26,6,1405.0,1529.0,-15.0,65.0,371,14.0
2021384,2008,4,27,7,1947.0,2150.0,-3.0,108.0,697,14.0
2021385,2008,4,27,7,856.0,1134.0,-9.0,130.0,954,14.0
2021386,2008,4,27,7,1654.0,1859.0,-9.0,109.0,697,14.0
2021387,2008,4,27,7,1303.0,1546.0,33.0,134.0,954,14.0
2021388,2008,1,1,2,854.0,1456.0,26.0,217.0,1721,15.0
2021389,2008,1,1,2,1542.0,1820.0,6.0,249.0,1721,15.0
2021390,2008,1,2,3,639.0,931.0,6.0,151.0,1050,15.0
2021391,2008,1,2,3,1620.0,1844.0,-11.0,125.0,873,15.0
2021392,2008,1,2,3,1324.0,1543.0,-4.0,127.0,873,15.0
2021393,2008,1,2,3,1007.0,1229.0,-16.0,127.0,933,15.0
2021394,2008,1,2,3,1930.0,2202.0,7.0,128.0,859,15.0
2021395,2008,1,3,4,756.0,1012.0,-13.0,125.0,859,15.0
